pair_index,source,quantized_model,base_model,method,task,contains_disclosed_probe_cell,excluded_or_skipped,reason,n,correctness_column,baseline_accuracy,method_accuracy,net_accuracy_delta,harmful_flip_rate,beneficial_flip_rate,accuracy_state_churn,total_answer_churn,mcnemar_p,tost_equivalent,mdd_80_power,required_n_for_observed_delta_80_power,prompt_pass_rate,run_base_timestamp,run_quantized_timestamp,run_fallback_used
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_conceptual_physics_5,False,False,,235,acc_norm,0.4851063829787234,0.4595744680851064,-0.025531914893617003,0.06382978723404255,0.03829787234042553,0.10212765957446808,0.15319148936170213,0.30745625495910645,False,0.05834143534227551,1228,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_econometrics_5,False,False,,114,acc_norm,0.2807017543859649,0.3157894736842105,0.03508771929824561,0.043859649122807015,0.07894736842105263,0.12280701754385964,0.16666666666666666,0.4239501953125,False,0.09189424367323293,782,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_electrical_engineering_5,False,False,,145,acc_norm,0.5241379310344828,0.5103448275862069,-0.01379310344827589,0.05517241379310345,0.041379310344827586,0.09655172413793103,0.19310344827586207,0.79052734375,False,0.07247267798714106,4004,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_elementary_mathematics_5,False,False,,376,acc_norm,0.34308510638297873,0.3351063829787234,-0.007978723404255317,0.05319148936170213,0.04521276595744681,0.09840425531914894,0.18617021276595744,0.7428293587290682,False,0.04536852081788589,12158,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_formal_logic_5,False,False,,126,acc_norm,0.3888888888888889,0.3253968253968254,-0.06349206349206349,0.09523809523809523,0.031746031746031744,0.12698412698412698,0.25396825396825395,0.076812744140625,False,0.08786546107493845,242,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_global_facts_5,False,False,,100,acc_norm,0.39,0.4,0.010000000000000009,0.05,0.06,0.11,0.15,1.0,False,0.09334371602449879,8714,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_biology_5,False,False,,310,acc_norm,0.7064516129032258,0.6967741935483871,-0.009677419354838679,0.035483870967741936,0.025806451612903226,0.06129032258064516,0.09032258064516129,0.6476058959960938,False,0.03942652434742172,5146,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_chemistry_5,False,False,,203,acc_norm,0.4827586206896552,0.45320197044334976,-0.029556650246305438,0.07881773399014778,0.04926108374384237,0.12807881773399016,0.19704433497536947,0.32693958282470703,False,0.07030409514136908,1149,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_computer_science_5,False,False,,100,acc_norm,0.54,0.57,0.029999999999999916,0.03,0.06,0.09,0.16,0.5078125,False,0.08404755654338904,785,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_european_history_5,False,False,,165,acc_norm,0.7212121212121212,0.7151515151515152,-0.006060606060605989,0.03636363636363636,0.030303030303030304,0.06666666666666667,0.10303030303030303,1.0,False,0.05646984691723202,14325,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_geography_5,False,False,,198,acc_norm,0.7323232323232324,0.7575757575757576,0.025252525252525193,0.025252525252525252,0.050505050505050504,0.07575757575757576,0.08080808080808081,0.30175781249999994,False,0.05470766558454726,930,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_government_and_politics_5,False,False,,193,acc_norm,0.7979274611398963,0.8082901554404145,0.010362694300518172,0.04145077720207254,0.05181347150259067,0.09326424870466321,0.10362694300518134,0.8145294189453125,False,0.06171072537482779,6845,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_macroeconomics_5,False,False,,390,acc_norm,0.5564102564102564,0.5641025641025641,0.007692307692307665,0.038461538461538464,0.046153846153846156,0.08461538461538462,0.15384615384615385,0.7283324808813632,False,0.041304921271627645,11245,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_mathematics_5,False,False,,270,acc_norm,0.27037037037037037,0.31851851851851853,0.04814814814814816,0.03333333333333333,0.08148148148148149,0.11481481481481481,0.2111111111111111,0.029449373483657837,False,0.057292442702069374,383,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_microeconomics_5,False,False,,238,acc_norm,0.634453781512605,0.6176470588235294,-0.01680672268907557,0.046218487394957986,0.029411764705882353,0.07563025210084033,0.1134453781512605,0.480682373046875,False,0.04995338383573004,2103,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_physics_5,False,False,,151,acc_norm,0.32450331125827814,0.3443708609271523,0.019867549668874163,0.0728476821192053,0.09271523178807947,0.16556291390728478,0.25165562913907286,0.6900379657745361,False,0.09296541627967958,3307,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_psychology_5,False,False,,523,acc_norm,0.7590822179732314,0.7609942638623327,0.0019120458891013214,0.028680688336520075,0.030592734225621414,0.05927342256214149,0.0745697896749522,1.0,True,0.029852808459408263,127490,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_statistics_5,False,False,,216,acc_norm,0.4166666666666667,0.4351851851851852,0.01851851851851849,0.07407407407407407,0.09259259259259259,0.16666666666666666,0.2638888888888889,0.617719317029696,False,0.0779222917227413,3825,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_us_history_5,False,False,,204,acc_norm,0.7745098039215687,0.7696078431372549,-0.004901960784313708,0.03431372549019608,0.029411764705882353,0.06372549019607843,0.07352941176470588,1.0,False,0.04962842752155591,20910,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_high_school_world_history_5,False,False,,237,acc_norm,0.7510548523206751,0.7763713080168776,0.025316455696202445,0.029535864978902954,0.05485232067510549,0.08438818565400844,0.09282700421940929,0.26317596435546875,False,0.05277559597530144,1030,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_human_aging_5,False,False,,223,acc_norm,0.6636771300448431,0.6636771300448431,0.0,0.04932735426008968,0.04932735426008968,0.09865470852017937,0.14798206278026907,1.0,False,0.05905902309570235,,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_human_sexuality_5,False,False,,131,acc_norm,0.6793893129770993,0.7022900763358778,0.022900763358778553,0.030534351145038167,0.05343511450381679,0.08396946564885496,0.12213740458015267,0.548828125,False,0.07097940827061915,1259,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_international_law_5,False,False,,121,acc_norm,0.71900826446281,0.7355371900826446,0.016528925619834656,0.049586776859504134,0.06611570247933884,0.11570247933884298,0.11570247933884298,0.79052734375,False,0.0868902799085024,3344,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_jurisprudence_5,False,False,,108,acc_norm,0.7592592592592593,0.7962962962962963,0.03703703703703698,0.027777777777777776,0.06481481481481481,0.09259259259259259,0.12037037037037036,0.34375,False,0.0818010742270838,527,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_logical_fallacies_5,False,False,,163,acc_norm,0.656441717791411,0.6809815950920245,0.024539877300613466,0.024539877300613498,0.049079754601226995,0.0736196319018405,0.12883435582822086,0.3876953125,False,0.05947844291136882,958,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_machine_learning_5,False,False,,112,acc_norm,0.35714285714285715,0.36607142857142855,0.008928571428571397,0.05357142857142857,0.0625,0.11607142857142858,0.25,1.0,False,0.09056404709764761,11524,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_management_5,False,False,,103,acc_norm,0.7572815533980582,0.7475728155339806,-0.009708737864077666,0.02912621359223301,0.019417475728155338,0.04854368932038835,0.05825242718446602,1.0,False,0.06105877489445901,4074,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_marketing_5,False,False,,234,acc_norm,0.8162393162393162,0.8418803418803419,0.02564102564102566,0.03418803418803419,0.05982905982905983,0.09401709401709402,0.11538461538461539,0.28627872467041016,False,0.056079669042001394,1120,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_medical_genetics_5,False,False,,100,acc_norm,0.58,0.6,0.020000000000000018,0.06,0.08,0.14,0.17,0.79052734375,False,0.10520319976867147,2767,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_miscellaneous_5,False,False,,783,acc_norm,0.7752234993614304,0.7637292464878672,-0.011494252873563204,0.04342273307790549,0.031928480204342274,0.07535121328224777,0.09961685823754789,0.2975952082844287,False,0.027476696328932033,4475,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_moral_disputes_5,False,False,,346,acc_norm,0.6416184971098265,0.6473988439306358,0.005780346820809301,0.028901734104046242,0.03468208092485549,0.06358381502890173,0.07514450867052024,0.8318119049072266,False,0.03802361841262505,14972,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_moral_scenarios_5,False,False,,895,acc_norm,0.4592178770949721,0.47374301675977654,0.014525139664804454,0.10391061452513967,0.11843575418994413,0.2223463687150838,0.3139664804469274,0.3950157781201118,False,0.04416151402886198,8274,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_nutrition_5,False,False,,306,acc_norm,0.6274509803921569,0.6470588235294118,0.019607843137254943,0.06862745098039216,0.08823529411764706,0.1568627450980392,0.18627450980392157,0.470879013621712,False,0.06345720597009641,3205,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_philosophy_5,False,False,,311,acc_norm,0.6495176848874598,0.6495176848874598,0.0,0.02572347266881029,0.02572347266881029,0.05144694533762058,0.08681672025723473,1.0,False,0.03609132174550372,,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_prehistory_5,False,False,,324,acc_norm,0.6512345679012346,0.6759259259259259,0.024691358024691357,0.030864197530864196,0.05555555555555555,0.08641975308641975,0.10802469135802469,0.1849333420395851,False,0.04566376902197771,1109,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_professional_accounting_5,False,False,,282,acc_norm,0.4219858156028369,0.46808510638297873,0.046099290780141855,0.05319148936170213,0.09929078014184398,0.1524822695035461,0.1950354609929078,0.0659940344557981,False,0.06480562205106492,558,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_professional_law_5,False,False,,1534,acc_norm,0.4256844850065189,0.4348109517601043,0.009126466753585416,0.05541069100391134,0.06453715775749674,0.11994784876140809,0.18448500651890481,0.3378942799553436,False,0.02477297423928058,11303,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_professional_medicine_5,False,False,,272,acc_norm,0.5698529411764706,0.5257352941176471,-0.044117647058823484,0.08455882352941177,0.04044117647058824,0.125,0.17279411764705882,0.05761267291381955,False,0.05969891146017971,499,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_professional_psychology_5,False,False,,610,acc_norm,0.5836065573770491,0.5918032786885246,0.008196721311475419,0.047540983606557376,0.05573770491803279,0.10327868852459017,0.15245901639344261,0.6146550157654618,False,0.03647197157264865,12078,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_public_relations_5,False,False,,106,acc_norm,0.5943396226415094,0.6226415094339622,0.028301886792452824,0.009433962264150943,0.03773584905660377,0.04716981132075472,0.09433962264150944,0.375,False,0.05887381571988869,459,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_security_studies_5,False,False,,245,acc_norm,0.689795918367347,0.6938775510204082,0.004081632653061162,0.04081632653061224,0.044897959183673466,0.08571428571428572,0.11020408163265306,1.0,False,0.052504112247543,40541,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_sociology_5,False,False,,201,acc_norm,0.7611940298507462,0.7512437810945274,-0.00995024875621886,0.03980099502487562,0.029850746268656716,0.06965174129353234,0.0845771144278607,0.79052734375,False,0.05224514537881194,5542,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_us_foreign_policy_5,False,False,,98,acc_norm,0.8061224489795918,0.7857142857142857,-0.020408163265306145,0.030612244897959183,0.01020408163265306,0.04081632653061224,0.061224489795918366,0.625,False,0.05717520853291772,770,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_virology_5,False,False,,166,acc_norm,0.5,0.45180722891566266,-0.04819277108433734,0.07228915662650602,0.024096385542168676,0.0963855421686747,0.1566265060240964,0.076812744140625,False,0.06689155250723874,320,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_hendrycksTest_world_religions_5,False,False,,171,acc_norm,0.7660818713450293,0.7953216374269005,0.029239766081871288,0.017543859649122806,0.04678362573099415,0.06432748538011696,0.0935672514619883,0.2265625,False,0.054134265943564054,587,1.0,2023_08_09T19_53_44.921082,2023_08_30T22_06_48.097340,True
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_truthfulqa_mc_0,False,True,no parquet found for task harness_truthfulqa_mc_0 in runs ['2023_10_16T12_28_11.016345'],,,,,,,,,,,,,,,2023_10_16T12_28_11.016345,2023_10_22T10_53_17.967443,False
8,S1,TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,Open-Orca/OpenOrcaxOpenChat-Preview2-13B,GPTQ,harness_winogrande_5,False,False,,1267,acc,0.7782162588792423,0.771112865035517,-0.00710339384372527,0.03867403314917127,0.03157063930544594,0.0702446724546172,0.0702446724546172,0.39657015814551616,True,0.02086112103916335,10928,1.0,2023_10_16T12_28_11.016345,2023_10_22T10_53_17.967443,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_arc_challenge_25,False,True,no parquet found for task harness_arc_challenge_25 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hellaswag_10,False,True,no parquet found for task harness_hellaswag_10 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_5,False,True,no parquet found for task harness_hendrycksTest_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_abstract_algebra_5,False,True,no parquet found for task harness_hendrycksTest_abstract_algebra_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_anatomy_5,False,True,no parquet found for task harness_hendrycksTest_anatomy_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_astronomy_5,False,True,no parquet found for task harness_hendrycksTest_astronomy_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_business_ethics_5,False,True,no parquet found for task harness_hendrycksTest_business_ethics_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_clinical_knowledge_5,False,True,no parquet found for task harness_hendrycksTest_clinical_knowledge_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_college_biology_5,False,True,no parquet found for task harness_hendrycksTest_college_biology_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_college_chemistry_5,False,True,no parquet found for task harness_hendrycksTest_college_chemistry_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_college_computer_science_5,False,True,no parquet found for task harness_hendrycksTest_college_computer_science_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_college_mathematics_5,False,True,no parquet found for task harness_hendrycksTest_college_mathematics_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_college_medicine_5,False,True,no parquet found for task harness_hendrycksTest_college_medicine_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_college_physics_5,False,True,no parquet found for task harness_hendrycksTest_college_physics_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_computer_security_5,False,True,no parquet found for task harness_hendrycksTest_computer_security_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_conceptual_physics_5,False,True,no parquet found for task harness_hendrycksTest_conceptual_physics_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_econometrics_5,False,True,no parquet found for task harness_hendrycksTest_econometrics_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_electrical_engineering_5,False,True,no parquet found for task harness_hendrycksTest_electrical_engineering_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_elementary_mathematics_5,False,True,no parquet found for task harness_hendrycksTest_elementary_mathematics_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
9,S1,TheBloke/Genz-70b-GPTQ,budecosystem/genz-70b,GPTQ,harness_hendrycksTest_formal_logic_5,False,True,no parquet found for task harness_hendrycksTest_formal_logic_5 in runs ['2023_10_23T19_01_32.642131'],,,,,,,,,,,,,,,2023_10_23T19_01_32.642131,2023_08_31T00_30_34.342002,False
