pair_index,source,quantized_model,base_model,method,task,contains_disclosed_probe_cell,excluded_or_skipped,reason,n,correctness_column,baseline_accuracy,method_accuracy,net_accuracy_delta,harmful_flip_rate,beneficial_flip_rate,accuracy_state_churn,total_answer_churn,mcnemar_p,tost_equivalent,mdd_80_power,required_n_for_observed_delta_80_power,prompt_pass_rate
19,S1,TheBloke/WizardLM-33B-V1.0-Uncensored-GPTQ,ehartford/WizardLM-33b-V1.0-Uncensored,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
19,S1,TheBloke/WizardLM-33B-V1.0-Uncensored-GPTQ,ehartford/WizardLM-33b-V1.0-Uncensored,GPTQ,harness_gsm8k_5,False,False,,1319,acc,0.1865049279757392,0.24564063684609552,0.059135708870356324,0.053828658074298714,0.11296436694465505,0.16679302501895377,0.8021228203184231,1.5647063888289543e-07,False,0.03118414894669014,367,1.0
19,S1,TheBloke/WizardLM-33B-V1.0-Uncensored-GPTQ,ehartford/WizardLM-33b-V1.0-Uncensored,GPTQ,harness_winogrande_5,False,False,,1267,acc,0.77663772691397,0.7790055248618785,0.0023677979479084232,0.01973164956590371,0.022099447513812154,0.041831097079715863,0.041831097079715863,0.7838463022094988,True,0.016103026455225416,58601,1.0
20,S1,TheBloke/wizard-vicuna-13B-GPTQ,junelee/wizard-vicuna-13b,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
20,S1,TheBloke/wizard-vicuna-13B-GPTQ,junelee/wizard-vicuna-13b,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
20,S1,TheBloke/wizard-vicuna-13B-GPTQ,junelee/wizard-vicuna-13b,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
21,S1,TheBloke/EverythingLM-13B-16K-GPTQ,totally-not-an-llm/EverythingLM-13b-16k,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
21,S1,TheBloke/EverythingLM-13B-16K-GPTQ,totally-not-an-llm/EverythingLM-13b-16k,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
21,S1,TheBloke/EverythingLM-13B-16K-GPTQ,totally-not-an-llm/EverythingLM-13b-16k,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
22,S1,TheBloke/WizardLM-Uncensored-SuperCOT-StoryTelling-30B-GPTQ,Monero/WizardLM-Uncensored-SuperCOT-StoryTelling-30b,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
22,S1,TheBloke/WizardLM-Uncensored-SuperCOT-StoryTelling-30B-GPTQ,Monero/WizardLM-Uncensored-SuperCOT-StoryTelling-30b,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
22,S1,TheBloke/WizardLM-Uncensored-SuperCOT-StoryTelling-30B-GPTQ,Monero/WizardLM-Uncensored-SuperCOT-StoryTelling-30b,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
23,S1,TheBloke/Wizard-Vicuna-13B-Uncensored-GPTQ,ehartford/Wizard-Vicuna-13B-Uncensored,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
23,S1,TheBloke/Wizard-Vicuna-13B-Uncensored-GPTQ,ehartford/Wizard-Vicuna-13B-Uncensored,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
23,S1,TheBloke/Wizard-Vicuna-13B-Uncensored-GPTQ,ehartford/Wizard-Vicuna-13B-Uncensored,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
24,S1,TheBloke/WizardLM-30B-Uncensored-GPTQ,ehartford/WizardLM-30B-Uncensored,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
24,S1,TheBloke/WizardLM-30B-Uncensored-GPTQ,ehartford/WizardLM-30B-Uncensored,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
24,S1,TheBloke/WizardLM-30B-Uncensored-GPTQ,ehartford/WizardLM-30B-Uncensored,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_arc_challenge_25,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hellaswag_10,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_5,False,True,"no parquet found for task harness_hendrycksTest_5 in runs ['2023_11_23T09_00_59.774377', '2023_12_30T00_44_18.166149']",,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_abstract_algebra_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_anatomy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_astronomy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_business_ethics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_clinical_knowledge_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_college_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_college_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_college_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_college_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_college_medicine_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_college_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_computer_security_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_conceptual_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_econometrics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_electrical_engineering_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_elementary_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_formal_logic_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_global_facts_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_european_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_geography_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_government_and_politics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_macroeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_microeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_psychology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_statistics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_us_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_high_school_world_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_human_aging_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_human_sexuality_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_international_law_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_jurisprudence_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_logical_fallacies_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_machine_learning_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_management_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_marketing_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_medical_genetics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_miscellaneous_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_moral_disputes_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_moral_scenarios_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_nutrition_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_philosophy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_prehistory_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_professional_accounting_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_professional_law_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_professional_medicine_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_professional_psychology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_public_relations_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_security_studies_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_sociology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_us_foreign_policy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_virology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_hendrycksTest_world_religions_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_truthfulqa_mc_0,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
26,S1,TheBloke/Orca-2-13B-GPTQ,microsoft/Orca-2-13b,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_arc_challenge_25,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hellaswag_10,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_5,False,True,"no parquet found for task harness_hendrycksTest_5 in runs ['2023_08_09T21_34_12.529590', '2023_10_18T15_47_49.456107']",,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_abstract_algebra_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_anatomy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_astronomy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_business_ethics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_clinical_knowledge_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_college_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_college_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_college_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_college_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_college_medicine_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_college_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_computer_security_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_conceptual_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_econometrics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_electrical_engineering_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_elementary_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_formal_logic_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_global_facts_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_european_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_geography_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_government_and_politics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_macroeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_microeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_psychology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_statistics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_us_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_high_school_world_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_human_aging_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_human_sexuality_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_international_law_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_jurisprudence_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_logical_fallacies_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_machine_learning_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_management_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_marketing_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_medical_genetics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_miscellaneous_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_moral_disputes_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_moral_scenarios_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
27,S1,TheBloke/orca_mini_v3_13B-GPTQ,psmathur/orca_mini_v3_13b,GPTQ,harness_hendrycksTest_nutrition_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
